Name,Carbon,Height
Celtis australis,60.7,9.0
Celtis australis,74.8,9.0
Celtis australis,47.9,9.0
Celtis australis,54.2,9.0
Celtis australis,44.9,9.0
Celtis australis,54.2,10.0
Celtis australis,54.2,10.0
Celtis australis,60.7,10.0
Celtis australis,67.6,10.0
Celtis australis,128.4,10.0
Celtis australis,137.7,10.0
Celtis australis,71.1,10.0
Celtis australis,67.6,10.0
Celtis australis,71.1,10.0
Celtis australis,86.1,10.0
Celtis australis,71.1,10.0
Celtis australis,98.0,10.0
Celtis australis,86.1,10.0
Celtis australis,94.0,10.0
Celtis australis,78.5,10.0
Celtis australis,86.1,10.0
Celtis australis,60.7,10.0
Celtis australis,106.4,12.0
Celtis australis,128.4,12.0
Celtis australis,86.1,12.0
Celtis australis,119.4,12.0
Celtis australis,74.8,12.0
Celtis australis,157.1,12.0
Celtis australis,110.6,12.0
Celtis australis,71.1,12.0
Celtis australis,71.1,12.0
Celtis australis,90.0,12.0
Celtis australis,39.2,10.0
Celtis australis,110.6,12.0
Celtis australis,98.0,12.0
Celtis australis,110.6,12.0
Celtis australis,128.4,12.0
Celtis australis,106.4,12.0
Celtis australis,64.1,12.0
Celtis australis,119.4,12.0
Celtis australis,147.3,12.0
Celtis australis,157.1,12.0
Celtis australis,188.2,13.0
Celtis australis,188.2,13.0
Celtis australis,90.0,12.0
Celtis australis,167.2,13.0
Celtis australis,162.1,13.0
Celtis australis,119.4,13.0
Celtis australis,137.7,13.0
Celtis australis,119.4,13.0
Celtis australis,115.0,13.0
Celtis australis,51.0,8.0
Celtis australis,44.9,11.0
Celtis australis,94.0,12.0
Celtis australis,128.4,13.0
Celtis australis,28.7,8.0
Celtis australis,102.2,13.0
Celtis australis,110.6,13.0
Celtis australis,71.1,12.0
Celtis australis,110.6,13.0
Celtis australis,44.9,9.0
Celtis australis,39.2,7.0
Celtis australis,23.9,7.0
Celtis australis,23.9,7.0
Celtis australis,23.9,7.0
Celtis australis,28.7,8.0
Celtis australis,44.9,9.0
Celtis australis,42.0,9.0
Celtis australis,26.3,9.0
Celtis australis,23.9,7.0
Celtis australis,28.7,8.0
Celtis australis,137.7,12.0
Celtis australis,54.2,10.0
Celtis australis,51.0,10.0
Celtis australis,4.7,3.5
Celtis australis,3.6,3.5
Celtis australis,3.6,3.5
Celtis australis,3.6,4.0
Celtis australis,3.6,4.0
Celtis australis,12.0,6.0
Celtis australis,15.6,5.0
Celtis australis,4.7,3.5
Celtis australis,10.3,5.0
Celtis australis,4.7,3.5
Celtis australis,15.6,4.0
Celtis australis,17.5,6.0
Celtis australis,3.6,3.5
Celtis australis,6.0,4.0
Celtis australis,4.7,3.5
Celtis australis,7.3,3.5
Celtis australis,7.3,4.0
Celtis australis,7.3,4.0
Celtis australis,7.3,4.0
Celtis australis,115.0,12.0
Celtis australis,162.1,13.0
Celtis australis,26.3,7.0
Celtis australis,15.6,5.0
Celtis australis,33.8,5.0
Celtis australis,26.3,5.0
Celtis australis,57.4,6.0
Celtis australis,74.8,7.0
Celtis australis,42.0,6.0
Celtis australis,74.8,7.0
Celtis australis,102.2,8.0
Celtis australis,33.8,7.0
Celtis australis,28.7,7.0
Celtis australis,51.0,6.0
Celtis australis,74.8,6.0
Celtis australis,39.2,5.0
Celtis australis,31.2,6.0
Celtis australis,26.3,5.0
Celtis australis,51.0,5.0
Celtis australis,308.0,11.0
Celtis australis,147.3,9.0
Celtis australis,110.6,9.0
Celtis australis,188.2,8.0
Celtis australis,282.1,10.0
Celtis australis,162.1,5.0
Celtis australis,393.6,18.0
Celtis australis,8.7,5.0
Celtis australis,8.7,4.0
Celtis australis,10.3,5.0
Celtis australis,10.3,5.0
Celtis australis,8.7,5.0
Celtis australis,245.1,12.0
Celtis australis,39.2,6.0
Celtis australis,8.7,4.0
Celtis australis,51.0,6.0
Celtis australis,74.8,6.0
Celtis australis,86.1,7.0
Celtis australis,137.7,8.0
Celtis australis,137.7,9.0
Celtis australis,128.4,8.0
Celtis australis,115.0,7.0
Celtis australis,74.8,8.0
Celtis australis,115.0,6.0
Celtis australis,31.2,5.0
Celtis australis,39.2,7.0
Celtis australis,51.0,5.0
Celtis australis,51.0,6.0
Celtis australis,54.2,7.0
Celtis australis,51.0,7.0
Celtis australis,54.2,7.0
Celtis australis,51.0,6.0
Celtis australis,162.1,8.0
Celtis australis,137.7,7.0
Celtis australis,74.8,8.0
Celtis australis,115.0,8.0
Celtis australis,51.0,6.0
Celtis australis,26.3,5.0
Celtis australis,245.1,7.0
Celtis australis,245.1,7.0
Celtis australis,245.1,7.0
Celtis australis,23.9,4.0
Celtis australis,23.9,4.0
Celtis australis,23.9,4.0
Celtis australis,23.9,4.0
Celtis australis,23.9,4.0
Celtis australis,23.9,4.0
Celtis australis,23.9,4.0
Celtis australis,23.9,4.0
Celtis australis,115.0,4.0
Celtis australis,57.4,4.0
Celtis australis,74.8,5.0
Celtis australis,74.8,5.0
Celtis australis,115.0,6.0
Celtis australis,275.8,6.0
Celtis australis,23.9,3.0
Celtis australis,275.8,6.0
Celtis australis,23.9,3.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,54.2,5.0
Celtis australis,137.7,5.0
Celtis australis,17.5,4.0
Celtis australis,17.5,4.0
Celtis australis,57.4,5.0
Celtis australis,57.4,5.0
Celtis australis,137.7,5.0
Celtis australis,57.4,4.0
Celtis australis,17.5,4.0
Celtis australis,57.4,6.0
Celtis australis,57.4,6.0
Celtis australis,57.4,6.0
Celtis australis,60.7,5.0
Celtis australis,39.2,5.0
Celtis australis,8.7,3.0
Celtis australis,15.6,4.0
Celtis australis,39.2,6.0
Celtis australis,31.2,5.0
Celtis australis,15.6,3.0
Celtis australis,119.4,11.0
Celtis australis,98.0,6.0
Celtis australis,98.0,6.0
Celtis australis,119.4,6.0
Celtis australis,6.0,3.0
Celtis australis,6.0,3.0
Celtis australis,15.6,5.0
Celtis australis,142.5,6.0
Celtis australis,94.0,6.0
Celtis australis,110.6,6.0
Celtis australis,39.2,4.0
Celtis australis,39.2,4.0
Celtis australis,17.5,4.0
Celtis australis,17.5,4.0
Celtis australis,17.5,4.0
Celtis australis,17.5,3.0
Celtis australis,17.5,3.0
Celtis australis,12.0,5.0
Celtis australis,162.1,8.0
Celtis australis,245.1,12.0
Celtis australis,6.0,4.0
Celtis australis,6.0,4.0
Celtis australis,57.4,6.0
Celtis australis,188.2,9.0
Celtis australis,51.0,6.0
Celtis australis,137.7,8.0
Celtis australis,137.7,8.0
Celtis australis,44.9,8.0
Celtis australis,33.8,6.0
Celtis australis,152.2,6.0
Celtis australis,23.9,6.0
Celtis australis,47.9,8.0
Celtis australis,54.2,8.0
Celtis australis,123.9,10.0
Celtis australis,123.9,10.0
Celtis australis,51.0,8.0
Celtis australis,188.2,13.0
Celtis australis,188.2,13.0
Celtis australis,295.0,15.0
Celtis australis,23.9,4.0
Celtis australis,177.6,8.0
Celtis australis,57.4,5.0
Celtis australis,74.8,7.0
Celtis australis,177.6,8.0
Celtis australis,74.8,6.0
Celtis australis,102.2,7.0
Celtis australis,137.7,7.0
Celtis australis,39.2,7.0
Celtis australis,67.6,7.0
Celtis australis,308.0,13.0
Celtis australis,86.1,6.0
Celtis australis,74.8,4.0
Celtis australis,71.1,6.0
Celtis australis,74.8,8.0
Celtis australis,74.8,8.0
Celtis australis,74.8,8.0
Celtis australis,147.3,8.0
Celtis australis,28.7,5.0
Celtis australis,28.7,5.0
Celtis australis,64.1,5.0
Celtis australis,28.7,5.0
Celtis australis,28.7,5.0
Celtis australis,28.7,5.0
Celtis australis,28.7,5.0
Celtis australis,28.7,5.0
Celtis australis,60.7,5.0
Celtis australis,51.0,6.0
Celtis australis,51.0,6.0
Celtis australis,51.0,6.0
Celtis australis,51.0,6.0
Celtis australis,74.8,6.0
Celtis australis,51.0,6.0
Celtis australis,42.0,6.0
Celtis australis,128.4,8.0
Celtis australis,167.2,8.0
Celtis australis,74.8,6.0
Celtis australis,47.9,6.0
Celtis australis,47.9,6.0
Celtis australis,47.9,6.0
Celtis australis,47.9,6.0
Celtis australis,74.8,6.0
Celtis australis,74.8,6.0
Celtis australis,42.0,6.0
Celtis australis,42.0,6.0
Celtis australis,42.0,6.0
Celtis australis,42.0,6.0
Celtis australis,42.0,6.0
Celtis australis,42.0,6.0
Celtis australis,42.0,6.0
Celtis australis,23.9,5.0
Celtis australis,23.9,5.0
Celtis australis,23.9,5.0
Celtis australis,23.9,5.0
Celtis australis,23.9,5.0
Celtis australis,23.9,5.0
Celtis australis,23.9,5.0
Celtis australis,23.9,5.0
Celtis australis,44.9,4.0
Celtis australis,74.8,4.0
Celtis australis,74.8,4.0
Celtis australis,102.2,4.0
Celtis australis,102.2,4.0
Celtis australis,102.2,4.0
Celtis australis,102.2,4.0
Celtis australis,74.8,5.0
Celtis australis,51.0,5.0
Celtis australis,19.6,5.0
Celtis australis,86.1,5.0
Celtis australis,86.1,5.0
Celtis australis,86.1,5.0
Celtis australis,210.2,14.0
Celtis australis,210.2,14.0
Celtis australis,269.5,14.0
Celtis australis,12.0,6.0
Celtis australis,251.1,15.0
Celtis australis,376.9,17.0
Celtis australis,15.6,5.0
Celtis australis,272.5,17.0
Celtis australis,57.6,8.3
Platanus x hispanica,593.0,15.0
Platanus x hispanica,268.1,11.0
Platanus x hispanica,20.2,7.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,31.3,7.0
Platanus x hispanica,37.9,8.0
Platanus x hispanica,25.4,6.0
Platanus x hispanica,25.4,6.0
Platanus x hispanica,31.3,5.0
Platanus x hispanica,136.1,7.0
Platanus x hispanica,121.4,7.0
Platanus x hispanica,83.4,7.0
Platanus x hispanica,95.1,7.0
Platanus x hispanica,37.9,5.0
Platanus x hispanica,62.6,8.0
Platanus x hispanica,368.7,13.0
Platanus x hispanica,368.7,12.0
Platanus x hispanica,136.1,11.0
Platanus x hispanica,8.6,6.0
Platanus x hispanica,341.8,12.0
Platanus x hispanica,121.4,11.0
Platanus x hispanica,245.9,12.0
Platanus x hispanica,136.1,11.0
Platanus x hispanica,268.1,12.0
Platanus x hispanica,53.6,8.0
Platanus x hispanica,95.1,10.0
Platanus x hispanica,245.9,12.0
Platanus x hispanica,316.0,12.0
Platanus x hispanica,83.4,8.0
Platanus x hispanica,83.4,8.0
Platanus x hispanica,136.1,11.0
Platanus x hispanica,168.4,11.0
Platanus x hispanica,168.4,11.0
Platanus x hispanica,121.4,10.0
Platanus x hispanica,168.4,12.0
Platanus x hispanica,268.1,11.0
Platanus x hispanica,83.4,7.0
Platanus x hispanica,20.2,5.0
Platanus x hispanica,20.2,5.0
Platanus x hispanica,45.3,6.0
Platanus x hispanica,45.3,6.0
Platanus x hispanica,37.9,5.0
Platanus x hispanica,37.9,6.0
Platanus x hispanica,37.9,6.0
Platanus x hispanica,37.9,7.0
Platanus x hispanica,37.9,7.0
Platanus x hispanica,37.9,7.0
Platanus x hispanica,20.2,4.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,53.6,5.0
Platanus x hispanica,37.9,5.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,25.4,7.0
Platanus x hispanica,31.3,7.0
Platanus x hispanica,31.3,7.0
Platanus x hispanica,25.4,6.0
Platanus x hispanica,25.4,7.0
Platanus x hispanica,25.4,7.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,3277.6,18.0
Platanus x hispanica,2361.4,18.0
Platanus x hispanica,2797.8,24.0
Platanus x hispanica,341.8,10.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,7500.0,22.0
Platanus x hispanica,7500.0,16.0
Platanus x hispanica,7500.0,28.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,7500.0,30.0
Platanus x hispanica,7500.0,23.0
Platanus x hispanica,5640.1,21.0
Platanus x hispanica,5640.1,16.0
Platanus x hispanica,7083.7,21.0
Platanus x hispanica,7500.0,17.0
Platanus x hispanica,7500.0,18.0
Platanus x hispanica,7500.0,16.0
Platanus x hispanica,7500.0,23.0
Platanus x hispanica,5640.1,14.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,7500.0,12.0
Platanus x hispanica,7500.0,18.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,27.0
Platanus x hispanica,7500.0,28.0
Platanus x hispanica,5640.1,24.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,7083.7,20.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,4369.9,20.0
Platanus x hispanica,7500.0,20.0
Platanus x hispanica,5640.1,21.0
Platanus x hispanica,245.9,10.0
Platanus x hispanica,205.0,10.0
Platanus x hispanica,62.6,6.5
Platanus x hispanica,53.6,6.5
Platanus x hispanica,20.2,3.0
Platanus x hispanica,7083.7,24.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,5640.1,17.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,5640.1,26.0
Platanus x hispanica,7500.0,27.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,7500.0,18.0
Platanus x hispanica,7500.0,15.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,18.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,23.0
Platanus x hispanica,7500.0,19.0
Platanus x hispanica,7500.0,18.0
Platanus x hispanica,1029.6,14.0
Platanus x hispanica,7500.0,14.0
Platanus x hispanica,7500.0,16.0
Platanus x hispanica,7500.0,22.0
Platanus x hispanica,7500.0,18.0
Platanus x hispanica,1893.8,22.0
Platanus x hispanica,7500.0,22.0
Platanus x hispanica,5640.1,23.0
Platanus x hispanica,1029.6,22.0
Platanus x hispanica,1303.0,21.0
Platanus x hispanica,7083.7,22.0
Platanus x hispanica,2361.4,21.0
Platanus x hispanica,6340.8,23.0
Platanus x hispanica,4369.9,25.0
Platanus x hispanica,7083.7,23.0
Platanus x hispanica,3801.5,23.0
Platanus x hispanica,2530.8,21.0
Platanus x hispanica,5640.1,25.0
Platanus x hispanica,6340.8,23.0
Platanus x hispanica,4369.9,22.0
Platanus x hispanica,522.4,22.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,6340.8,25.0
Platanus x hispanica,1615.2,21.0
Platanus x hispanica,3277.6,19.0
Platanus x hispanica,7083.7,24.0
Platanus x hispanica,6340.8,21.0
Platanus x hispanica,1029.6,20.0
Platanus x hispanica,3277.6,23.0
Platanus x hispanica,3277.6,21.0
Platanus x hispanica,3277.6,19.0
Platanus x hispanica,7500.0,28.0
Platanus x hispanica,6.0,4.0
Platanus x hispanica,7500.0,38.0
Platanus x hispanica,186.1,8.0
Platanus x hispanica,20.2,4.0
Platanus x hispanica,593.0,10.0
Platanus x hispanica,268.1,9.0
Platanus x hispanica,31.3,4.0
Platanus x hispanica,709.1,10.0
Platanus x hispanica,136.1,8.0
Platanus x hispanica,750.6,11.0
Platanus x hispanica,341.8,8.5
Platanus x hispanica,341.8,8.0
Platanus x hispanica,31.3,4.5
Platanus x hispanica,205.0,8.0
Platanus x hispanica,25.4,5.0
Platanus x hispanica,6.0,5.0
Platanus x hispanica,45.3,4.5
Platanus x hispanica,62.6,4.5
Platanus x hispanica,368.7,9.0
Platanus x hispanica,224.9,11.0
Platanus x hispanica,11.8,6.0
Platanus x hispanica,20.2,5.0
Platanus x hispanica,25.4,5.5
Platanus x hispanica,25.4,6.0
Platanus x hispanica,168.4,8.0
Platanus x hispanica,11.8,5.0
Platanus x hispanica,3277.6,20.0
Platanus x hispanica,3277.6,20.0
Platanus x hispanica,3277.6,20.0
Platanus x hispanica,291.5,15.0
Platanus x hispanica,3277.6,20.0
Platanus x hispanica,3277.6,20.0
Platanus x hispanica,5640.1,22.0
Platanus x hispanica,1615.2,22.0
Platanus x hispanica,7083.7,25.0
Platanus x hispanica,4982.8,24.0
Platanus x hispanica,7500.0,23.0
Platanus x hispanica,5640.1,24.0
Platanus x hispanica,7500.0,18.0
Platanus x hispanica,3277.6,22.0
Platanus x hispanica,3277.6,24.0
Platanus x hispanica,3277.6,24.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,4982.8,24.0
Platanus x hispanica,4982.8,24.0
Platanus x hispanica,5640.1,23.0
Platanus x hispanica,6340.8,24.0
Platanus x hispanica,6340.8,24.0
Platanus x hispanica,7083.7,24.0
Platanus x hispanica,95.1,6.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,15.7,5.5
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,268.1,12.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,1303.0,22.0
Platanus x hispanica,7083.7,24.0
Platanus x hispanica,7083.7,24.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,2797.8,24.0
Platanus x hispanica,5640.1,24.0
Platanus x hispanica,7083.7,24.0
Platanus x hispanica,5640.1,24.0
Platanus x hispanica,2797.8,24.0
Platanus x hispanica,4982.8,24.0
Platanus x hispanica,7500.0,16.0
Platanus x hispanica,426.4,15.0
Platanus x hispanica,20.2,4.5
Platanus x hispanica,245.9,8.0
Platanus x hispanica,15.7,6.0
Platanus x hispanica,489.1,9.0
Platanus x hispanica,20.2,4.5
Platanus x hispanica,25.4,4.5
Platanus x hispanica,15.7,4.5
Platanus x hispanica,396.9,12.0
Platanus x hispanica,15.7,4.5
Platanus x hispanica,15.7,4.0
Platanus x hispanica,245.9,11.0
Platanus x hispanica,31.3,6.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,457.1,11.0
Platanus x hispanica,268.1,10.5
Platanus x hispanica,396.9,11.0
Platanus x hispanica,20.2,4.5
Platanus x hispanica,1615.2,16.0
Platanus x hispanica,1189.1,15.0
Platanus x hispanica,8.6,4.0
Platanus x hispanica,95.1,8.0
Platanus x hispanica,1615.2,24.0
Platanus x hispanica,95.1,12.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,7083.7,24.0
Platanus x hispanica,7083.7,22.0
Platanus x hispanica,5640.1,24.0
Platanus x hispanica,4369.9,22.0
Platanus x hispanica,62.6,8.0
Platanus x hispanica,62.6,7.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,6.0,4.0
Platanus x hispanica,7083.7,25.0
Platanus x hispanica,20.2,6.0
Platanus x hispanica,522.4,16.0
Platanus x hispanica,62.6,8.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,593.0,10.0
Platanus x hispanica,3277.6,17.0
Platanus x hispanica,4369.9,17.0
Platanus x hispanica,5640.1,18.0
Platanus x hispanica,2361.4,18.0
Platanus x hispanica,245.9,10.0
Platanus x hispanica,3277.6,18.0
Platanus x hispanica,1303.0,27.0
Platanus x hispanica,1967.6,18.0
Platanus x hispanica,1967.6,20.0
Platanus x hispanica,3277.6,22.0
Platanus x hispanica,7500.0,28.0
Platanus x hispanica,8.6,4.0
Platanus x hispanica,11.8,5.0
Platanus x hispanica,11.8,5.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,11.8,4.0
Platanus x hispanica,8.6,4.5
Platanus x hispanica,11.8,6.0
Platanus x hispanica,15.7,6.0
Platanus x hispanica,15.7,6.0
Platanus x hispanica,8.6,4.0
Platanus x hispanica,62.6,8.0
Platanus x hispanica,72.6,10.0
Platanus x hispanica,72.6,6.0
Platanus x hispanica,53.6,7.0
Platanus x hispanica,72.6,8.0
Platanus x hispanica,83.4,7.0
Platanus x hispanica,62.6,7.0
Platanus x hispanica,62.6,7.0
Platanus x hispanica,83.4,8.0
Platanus x hispanica,83.4,8.0
Platanus x hispanica,83.4,8.0
Platanus x hispanica,83.4,8.0
Platanus x hispanica,72.6,9.0
Platanus x hispanica,95.1,10.0
Platanus x hispanica,95.1,8.0
Platanus x hispanica,83.4,8.0
Platanus x hispanica,11.8,4.0
Platanus x hispanica,37.9,5.0
Platanus x hispanica,45.3,5.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,45.3,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,72.6,6.0
Platanus x hispanica,45.3,6.0
Platanus x hispanica,72.6,7.0
Platanus x hispanica,37.9,6.0
Platanus x hispanica,37.9,6.0
Platanus x hispanica,6.0,4.0
Platanus x hispanica,72.6,7.0
Platanus x hispanica,11.8,4.0
Platanus x hispanica,72.6,7.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,72.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,11.8,4.0
Platanus x hispanica,11.8,4.5
Platanus x hispanica,11.8,4.5
Platanus x hispanica,11.8,4.5
Platanus x hispanica,426.4,14.0
Platanus x hispanica,121.4,11.0
Platanus x hispanica,630.4,13.0
Platanus x hispanica,396.9,13.0
Platanus x hispanica,245.9,12.0
Platanus x hispanica,62.6,10.0
Platanus x hispanica,37.9,7.0
Platanus x hispanica,11.8,6.0
Platanus x hispanica,11.8,6.0
Platanus x hispanica,11.8,6.0
Platanus x hispanica,11.8,6.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,8.6,3.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,72.6,6.5
Platanus x hispanica,72.6,6.5
Platanus x hispanica,15.7,5.0
Platanus x hispanica,25.4,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,53.6,6.0
Platanus x hispanica,83.4,6.5
Platanus x hispanica,62.6,6.5
Platanus x hispanica,83.4,6.5
Platanus x hispanica,136.1,7.0
Platanus x hispanica,136.1,7.0
Platanus x hispanica,95.1,7.0
Platanus x hispanica,121.4,7.0
Platanus x hispanica,107.8,7.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,107.8,7.0
Platanus x hispanica,31.3,6.0
Platanus x hispanica,20.2,5.0
Platanus x hispanica,83.4,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,11.8,4.0
Platanus x hispanica,168.4,7.0
Platanus x hispanica,83.4,6.0
Platanus x hispanica,186.1,7.0
Platanus x hispanica,11.8,5.0
Platanus x hispanica,8.6,5.0
Platanus x hispanica,83.4,6.0
Platanus x hispanica,186.1,7.0
Platanus x hispanica,8.6,4.0
Platanus x hispanica,8.6,4.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,31.3,5.0
Platanus x hispanica,95.1,7.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,205.0,7.0
Platanus x hispanica,4369.9,19.0
Platanus x hispanica,4369.9,17.0
Platanus x hispanica,1967.6,17.0
Platanus x hispanica,1029.6,16.0
Platanus x hispanica,3586.6,18.0
Platanus x hispanica,3801.5,19.0
Platanus x hispanica,2797.8,19.0
Platanus x hispanica,3801.5,21.0
Platanus x hispanica,31.3,5.0
Platanus x hispanica,316.0,9.0
Platanus x hispanica,1303.0,13.0
Platanus x hispanica,426.4,12.0
Platanus x hispanica,1423.1,14.0
Platanus x hispanica,1751.3,13.0
Platanus x hispanica,245.9,6.0
Platanus x hispanica,107.8,6.0
Platanus x hispanica,6340.8,16.0
Platanus x hispanica,4369.9,23.0
Platanus x hispanica,6197.3,24.0
Platanus x hispanica,11.8,3.0
Platanus x hispanica,1615.2,12.0
Platanus x hispanica,1615.2,12.0
Platanus x hispanica,2361.4,12.0
Platanus x hispanica,1615.2,12.0
Platanus x hispanica,7083.7,28.0
Platanus x hispanica,4369.9,16.0
Platanus x hispanica,20.2,4.0
Platanus x hispanica,20.2,4.0
Platanus x hispanica,268.1,7.0
Platanus x hispanica,268.1,7.0
Platanus x hispanica,20.2,4.0
Platanus x hispanica,7500.0,20.0
Platanus x hispanica,1615.2,8.0
Platanus x hispanica,630.4,9.0
Platanus x hispanica,630.4,9.0
Platanus x hispanica,426.4,9.0
Platanus x hispanica,630.4,9.0
Platanus x hispanica,630.4,9.0
Platanus x hispanica,245.9,9.0
Platanus x hispanica,136.1,4.0
Platanus x hispanica,45.3,3.0
Platanus x hispanica,11.8,2.0
Platanus x hispanica,45.3,2.0
Platanus x hispanica,45.3,2.0
Platanus x hispanica,45.3,2.0
Platanus x hispanica,62.6,5.0
Platanus x hispanica,245.9,12.0
Platanus x hispanica,630.4,12.0
Platanus x hispanica,341.8,12.0
Platanus x hispanica,1615.2,19.0
Platanus x hispanica,557.1,12.0
Platanus x hispanica,750.6,13.0
Platanus x hispanica,750.6,13.0
Platanus x hispanica,62.6,6.0
Platanus x hispanica,186.1,8.0
Platanus x hispanica,341.8,8.0
Platanus x hispanica,396.9,12.0
Platanus x hispanica,396.9,12.0
Platanus x hispanica,291.5,12.0
Platanus x hispanica,1303.0,17.0
Platanus x hispanica,7500.0,21.0
Platanus x hispanica,457.1,11.0
Platanus x hispanica,1751.3,11.0
Platanus x hispanica,1751.3,18.0
Platanus x hispanica,45.3,3.0
Platanus x hispanica,7500.0,21.0
Platanus x hispanica,7500.0,24.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,7500.0,16.0
Platanus x hispanica,5640.1,16.0
Platanus x hispanica,4982.8,21.0
Platanus x hispanica,7083.7,18.0
Platanus x hispanica,7500.0,27.0
Platanus x hispanica,4369.9,25.0
Platanus x hispanica,7500.0,20.0
Platanus x hispanica,7500.0,20.0
Platanus x hispanica,7500.0,20.0
Platanus x hispanica,7500.0,26.0
Platanus x hispanica,268.1,8.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,7500.0,25.0
Platanus x hispanica,630.4,10.0
Platanus x hispanica,245.9,10.0
Platanus x hispanica,7500.0,27.0
Platanus x hispanica,72.6,8.0
Platanus x hispanica,72.6,8.0
Platanus x hispanica,2361.4,16.0
Platanus x hispanica,4137.2,21.0
Platanus x hispanica,3178.1,22.0
Platanus x hispanica,5640.1,23.0
Platanus x hispanica,4369.9,23.0
